county,time,start_date,end_date,cases,deaths,est_cases,est_deaths,cumulative_deaths,hospitalized,icu
Los Angeles,34,2023-01-27,2023-02-02,6079,47,6079,47,35128,687,72
Los Angeles,35,2023-02-03,2023-02-09,6028,42,6029,42,35170,689,70
Los Angeles,36,2023-02-10,2023-02-16,5990,48,5991,48,35218,687,75
Los Angeles,37,2023-02-17,2023-02-23,5821,45,5822,45,35263,692,64
Los Angeles,38,2023-02-24,2023-03-02,4911,43,4912,43,35306,658,81
Los Angeles,39,2023-03-03,2023-03-09,4349,41,4350,41,35347,604,55
Los Angeles,40,2023-03-10,2023-03-16,3756,48,3757,48,35395,460,44
Los Angeles,41,2023-03-17,2023-03-23,2839,22,2840,22,35417,413,43
Los Angeles,42,2023-03-24,2023-03-30,2478,23,2479,23,35440,386,35
Los Angeles,43,2023-03-31,2023-04-06,2297,24,2298,24,35464,342,34
Los Angeles,44,2023-04-07,2023-04-13,2510,24,2511,24,35488,330,38
Los Angeles,45,2023-04-14,2023-04-20,1998,25,1999,25,35513,285,21
Los Angeles,46,2023-04-21,2023-04-27,1959,19,1960,19,35532,256,26
Los Angeles,47,2023-04-28,2023-05-04,1827,15,1828,15,35547,257,25
Los Angeles,48,2023-05-05,2023-05-11,1946,22,1948,22,35569,252,22
Los Angeles,49,2023-05-12,2023-05-18,1567,15,1569,15,35584,241,17
Los Angeles,50,2023-05-19,2023-05-25,1424,18,1425,18,35602,263,24
Los Angeles,51,2023-05-26,2023-06-01,1298,27,1299,27,35629,219,29
Los Angeles,52,2023-06-02,2023-06-08,1356,12,1358,12,35641,212,31
Los Angeles,53,2023-06-09,2023-06-15,1372,13,1374,13,35654,253,20
Los Angeles,54,2023-06-16,2023-06-22,1425,15,1427,15,35669,239,20
Los Angeles,55,2023-06-23,2023-06-29,1365,13,1367,13,35682,221,20
Los Angeles,56,2023-06-30,2023-07-06,1297,11,1299,11,35693,210,25
Los Angeles,57,2023-07-07,2023-07-13,1651,12,1653,12,35705,206,18
Los Angeles,58,2023-07-14,2023-07-20,1837,8,1840,8,35713,224,29
Los Angeles,59,2023-07-21,2023-07-27,2243,12,2246,12,35725,245,16
Los Angeles,60,2023-07-28,2023-08-03,2699,19,2703,19,35744,304,19
Los Angeles,61,2023-08-04,2023-08-10,3429,10,3435,10,35754,338,26
Los Angeles,62,2023-08-11,2023-08-17,4383,24,4390,24,35778,435,39
Los Angeles,63,2023-08-18,2023-08-24,4894,28,4902,28,35806,528,39
Los Angeles,64,2023-08-25,2023-08-31,5634,35,5644,35,35841,559,59
Los Angeles,65,2023-09-01,2023-09-07,4975,33,4984,33,35874,639,67
Los Angeles,66,2023-09-08,2023-09-14,4433,39,4441,39,35913,596,64
Los Angeles,67,2023-09-15,2023-09-21,3460,37,3467,37,35950,527,69
Los Angeles,68,2023-09-22,2023-09-28,2660,33,2666,33,35983,454,64
Los Angeles,69,2023-09-29,2023-10-05,2066,28,2071,28,36011,420,48
Los Angeles,70,2023-10-06,2023-10-12,1786,25,1790,25,36036,371,45
Los Angeles,71,2023-10-13,2023-10-19,1858,25,1862,25,36061,348,39
Los Angeles,72,2023-10-20,2023-10-26,1770,26,1775,26,36087,276,44
Los Angeles,73,2023-10-27,2023-11-02,1749,17,1754,17,36104,282,25
Los Angeles,74,2023-11-03,2023-11-09,2018,13,2024,13,36117,313,33
Los Angeles,75,2023-11-10,2023-11-16,2374,17,2382,17,36134,382,35
Los Angeles,76,2023-11-17,2023-11-23,2132,25,2139,25,36159,406,40
Los Angeles,77,2023-11-24,2023-11-30,2797,33,2808,33,36192,466,46
Los Angeles,78,2023-12-01,2023-12-07,3372,28,3387,28,36220,526,47
Los Angeles,79,2023-12-08,2023-12-14,3110,17,3125,17,36237,607,53
Los Angeles,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,732,75
Los Angeles,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,811,87
Los Angeles,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,820,92
Los Angeles,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,749,79
Los Angeles,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,725,93
Los Angeles,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,640,72
Los Angeles,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,558,63
Los Angeles,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,461,51
Los Angeles,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,427,41
Los Angeles,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,353,33
Los Angeles,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,286,31
Los Angeles,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,251,26
Los Angeles,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,181,19
Los Angeles,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,141,12
Madera,1,2022-06-10,2022-06-16,363,0,363,0,371,5,1
Madera,2,2022-06-17,2022-06-23,378,0,378,0,371,6,1
Madera,3,2022-06-24,2022-06-30,386,0,386,0,371,11,0
Madera,4,2022-07-01,2022-07-07,416,0,416,0,371,12,2
Madera,5,2022-07-08,2022-07-14,520,0,520,0,371,14,3
Madera,6,2022-07-15,2022-07-21,549,1,549,1,372,11,2
Madera,7,2022-07-22,2022-07-28,520,0,520,0,372,11,5
Madera,8,2022-07-29,2022-08-04,418,0,418,0,372,19,7
Madera,9,2022-08-05,2022-08-11,338,0,338,0,372,20,3
Madera,10,2022-08-12,2022-08-18,318,1,318,1,373,18,3
Madera,11,2022-08-19,2022-08-25,277,1,277,1,374,17,6
Madera,12,2022-08-26,2022-09-01,284,0,284,0,374,16,7
Madera,13,2022-09-02,2022-09-08,229,0,229,0,374,17,3
Madera,14,2022-09-09,2022-09-15,150,0,150,0,374,16,3
Madera,15,2022-09-16,2022-09-22,106,1,106,1,375,10,3
Madera,16,2022-09-23,2022-09-29,71,0,71,0,375,12,4
Madera,17,2022-09-30,2022-10-06,58,1,58,1,376,6,2
Madera,18,2022-10-07,2022-10-13,57,0,57,0,376,5,2
Madera,19,2022-10-14,2022-10-20,52,0,52,0,376,4,2
Madera,20,2022-10-21,2022-10-27,61,0,61,0,376,4,2
Madera,21,2022-10-28,2022-11-03,74,0,74,0,376,9,4
Madera,22,2022-11-04,2022-11-10,72,0,72,0,376,10,3
Madera,23,2022-11-11,2022-11-17,113,0,113,0,376,12,2
Madera,24,2022-11-18,2022-11-24,156,0,156,0,376,13,2
Madera,25,2022-11-25,2022-12-01,221,0,221,0,376,14,1
Madera,26,2022-12-02,2022-12-08,219,0,219,0,376,12,3
Madera,27,2022-12-09,2022-12-15,188,0,188,0,376,9,2
Madera,28,2022-12-16,2022-12-22,175,0,175,0,376,12,0
Madera,29,2022-12-23,2022-12-29,189,0,189,0,376,4,1
Madera,30,2022-12-30,2023-01-05,101,0,101,0,376,4,0
Madera,31,2023-01-06,2023-01-12,82,1,82,1,377,8,3
Madera,32,2023-01-13,2023-01-19,54,1,54,1,378,9,2
Madera,33,2023-01-20,2023-01-26,59,1,59,1,379,8,1
Madera,34,2023-01-27,2023-02-02,45,1,45,1,380,8,0
Madera,35,2023-02-03,2023-02-09,66,1,66,1,381,9,0
Madera,36,2023-02-10,2023-02-16,56,1,56,1,382,6,2
Madera,37,2023-02-17,2023-02-23,71,0,71,0,382,6,2
Madera,38,2023-02-24,2023-03-02,68,0,68,0,382,5,1
Madera,39,2023-03-03,2023-03-09,64,0,64,0,382,6,1
Madera,40,2023-03-10,2023-03-16,55,0,55,0,382,7,0
Madera,41,2023-03-17,2023-03-23,46,1,46,1,383,4,1
Madera,42,2023-03-24,2023-03-30,36,0,36,0,383,2,1
Madera,43,2023-03-31,2023-04-06,61,2,61,2,385,1,0
Madera,44,2023-04-07,2023-04-13,69,0,69,0,385,0,0
Madera,45,2023-04-14,2023-04-20,43,0,43,0,385,0,0
Madera,46,2023-04-21,2023-04-27,49,0,49,0,385,2,0
Madera,47,2023-04-28,2023-05-04,38,0,38,0,385,2,0
Madera,48,2023-05-05,2023-05-11,28,0,28,0,385,1,0
Madera,49,2023-05-12,2023-05-18,23,0,23,0,385,0,0
Madera,50,2023-05-19,2023-05-25,21,0,21,0,385,1,0
Madera,51,2023-05-26,2023-06-01,20,0,20,0,385,1,0
Madera,52,2023-06-02,2023-06-08,20,1,20,1,386,1,0
Madera,53,2023-06-09,2023-06-15,14,0,14,0,386,0,0
Madera,54,2023-06-16,2023-06-22,20,0,20,0,386,1,0
Madera,55,2023-06-23,2023-06-29,22,1,22,1,387,0,0
Madera,56,2023-06-30,2023-07-06,22,1,22,1,388,1,0
Madera,57,2023-07-07,2023-07-13,32,2,32,2,390,0,0
Madera,58,2023-07-14,2023-07-20,25,0,25,0,390,3,0
Madera,59,2023-07-21,2023-07-27,21,0,21,0,390,2,0
Madera,60,2023-07-28,2023-08-03,37,0,37,0,390,2,0
Madera,61,2023-08-04,2023-08-10,43,0,43,0,390,2,0
Madera,62,2023-08-11,2023-08-17,58,0,58,0,390,2,0
Madera,63,2023-08-18,2023-08-24,59,0,59,0,390,4,0
Madera,64,2023-08-25,2023-08-31,67,0,67,0,390,4,0
Madera,65,2023-09-01,2023-09-07,68,0,68,0,390,8,0
Madera,66,2023-09-08,2023-09-14,55,0,55,0,390,4,0
Madera,67,2023-09-15,2023-09-21,96,0,96,0,390,5,0
Madera,68,2023-09-22,2023-09-28,45,0,45,0,390,6,0
Madera,69,2023-09-29,2023-10-05,23,0,23,0,390,3,0
Madera,70,2023-10-06,2023-10-12,17,0,17,0,390,4,0
Madera,71,2023-10-13,2023-10-19,22,0,22,0,390,6,0
Madera,72,2023-10-20,2023-10-26,29,1,29,1,391,7,0
Madera,73,2023-10-27,2023-11-02,25,0,25,0,391,4,0
Madera,74,2023-11-03,2023-11-09,27,1,27,1,392,4,0
Madera,75,2023-11-10,2023-11-16,25,0,25,0,392,2,0
Madera,76,2023-11-17,2023-11-23,45,0,45,0,392,2,0
Madera,77,2023-11-24,2023-11-30,42,1,42,1,393,2,0
Madera,78,2023-12-01,2023-12-07,35,0,35,0,393,6,0
Madera,79,2023-12-08,2023-12-14,38,1,38,1,394,5,0
Madera,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,3,0
Madera,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,3,0
Madera,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,3,0
Madera,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,4,0
Madera,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,3,0
Madera,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,3,0
Madera,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,3,0
Madera,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,3,0
Madera,88,2024-02-09,2024-02-09,NA,NA,NA,NA,NA,2,0
Marin,1,2022-06-10,2022-06-16,691,1,691,1,246,17,2
Marin,2,2022-06-17,2022-06-23,683,0,683,0,246,19,2
Marin,3,2022-06-24,2022-06-30,683,0,683,0,246,19,2
Marin,4,2022-07-01,2022-07-07,575,2,575,2,248,31,1
Marin,5,2022-07-08,2022-07-14,548,1,548,1,249,19,5
Marin,6,2022-07-15,2022-07-21,509,1,509,1,250,28,5
Marin,7,2022-07-22,2022-07-28,477,1,477,1,251,40,3
Marin,8,2022-07-29,2022-08-04,375,3,375,3,254,35,2
Marin,9,2022-08-05,2022-08-11,343,0,343,0,254,22,2
Marin,10,2022-08-12,2022-08-18,253,0,253,0,254,18,3
Marin,11,2022-08-19,2022-08-25,236,2,236,2,256,24,2
Marin,12,2022-08-26,2022-09-01,211,0,211,0,256,16,1
Marin,13,2022-09-02,2022-09-08,176,2,176,2,258,17,2
Marin,14,2022-09-09,2022-09-15,149,0,149,0,258,12,2
Marin,15,2022-09-16,2022-09-22,158,0,158,0,258,6,0
Marin,16,2022-09-23,2022-09-29,180,0,180,0,258,7,1
Marin,17,2022-09-30,2022-10-06,188,0,188,0,258,6,0
Marin,18,2022-10-07,2022-10-13,143,0,143,0,258,14,1
Marin,19,2022-10-14,2022-10-20,145,1,145,1,259,9,0
Marin,20,2022-10-21,2022-10-27,141,1,141,1,260,14,1
Marin,21,2022-10-28,2022-11-03,129,0,129,0,260,8,0
Marin,22,2022-11-04,2022-11-10,168,0,168,0,260,8,0
Marin,23,2022-11-11,2022-11-17,178,1,178,1,261,11,2
Marin,24,2022-11-18,2022-11-24,212,1,212,1,262,14,0
Marin,25,2022-11-25,2022-12-01,315,0,315,0,262,18,0
Marin,26,2022-12-02,2022-12-08,332,1,332,1,263,23,3
Marin,27,2022-12-09,2022-12-15,288,0,288,0,263,15,2
Marin,28,2022-12-16,2022-12-22,260,2,260,2,265,31,2
Marin,29,2022-12-23,2022-12-29,227,0,227,0,265,31,4
Marin,30,2022-12-30,2023-01-05,176,4,176,4,269,25,2
Marin,31,2023-01-06,2023-01-12,125,1,125,1,270,25,2
Marin,32,2023-01-13,2023-01-19,120,0,120,0,270,22,3
Marin,33,2023-01-20,2023-01-26,107,1,107,1,271,19,2
Marin,34,2023-01-27,2023-02-02,118,0,118,0,271,17,3
Marin,35,2023-02-03,2023-02-09,146,0,146,0,271,13,3
Marin,36,2023-02-10,2023-02-16,147,1,147,1,272,10,3
Marin,37,2023-02-17,2023-02-23,152,0,152,0,272,14,1
Marin,38,2023-02-24,2023-03-02,142,1,142,1,273,16,2
Marin,39,2023-03-03,2023-03-09,116,1,116,1,274,25,3
Marin,40,2023-03-10,2023-03-16,101,0,101,0,274,22,3
Marin,41,2023-03-17,2023-03-23,85,1,85,1,275,21,1
Marin,42,2023-03-24,2023-03-30,74,0,74,0,275,17,0
Marin,43,2023-03-31,2023-04-06,122,0,122,0,275,17,0
Marin,44,2023-04-07,2023-04-13,74,1,74,1,276,11,0
Marin,45,2023-04-14,2023-04-20,66,2,66,2,278,11,2
Marin,46,2023-04-21,2023-04-27,74,4,74,4,282,14,1
Marin,47,2023-04-28,2023-05-04,60,1,60,1,283,8,1
Marin,48,2023-05-05,2023-05-11,59,0,59,0,283,12,0
Marin,49,2023-05-12,2023-05-18,58,0,58,0,283,16,3
Marin,50,2023-05-19,2023-05-25,70,0,70,0,283,14,4
Marin,51,2023-05-26,2023-06-01,49,0,49,0,283,12,1
Marin,52,2023-06-02,2023-06-08,41,1,41,1,284,6,2
Marin,53,2023-06-09,2023-06-15,45,0,45,0,284,7,1
Marin,54,2023-06-16,2023-06-22,40,1,40,1,285,9,1
Marin,55,2023-06-23,2023-06-29,55,0,55,0,285,10,2
Marin,56,2023-06-30,2023-07-06,48,2,48,2,287,11,2
Marin,57,2023-07-07,2023-07-13,55,1,55,1,288,13,0
Marin,58,2023-07-14,2023-07-20,70,0,70,0,288,6,0
Marin,59,2023-07-21,2023-07-27,79,0,79,0,288,13,2
Marin,60,2023-07-28,2023-08-03,69,1,69,1,289,9,0
Marin,61,2023-08-04,2023-08-10,85,0,85,0,289,14,0
Marin,62,2023-08-11,2023-08-17,110,1,110,1,290,14,0
Marin,63,2023-08-18,2023-08-24,134,1,134,1,291,26,0
Marin,64,2023-08-25,2023-08-31,77,1,77,1,292,7,2
Marin,65,2023-09-01,2023-09-07,90,1,90,1,293,10,1
Marin,66,2023-09-08,2023-09-14,93,1,93,1,294,12,2
Marin,67,2023-09-15,2023-09-21,81,1,81,1,295,15,2
Marin,68,2023-09-22,2023-09-28,69,1,69,1,296,12,0
Marin,69,2023-09-29,2023-10-05,78,1,78,1,297,17,3
Marin,70,2023-10-06,2023-10-12,50,0,50,0,297,12,3
Marin,71,2023-10-13,2023-10-19,65,1,65,1,298,14,2
Marin,72,2023-10-20,2023-10-26,56,0,56,0,298,14,3
Marin,73,2023-10-27,2023-11-02,41,0,41,0,298,10,3
Marin,74,2023-11-03,2023-11-09,72,0,72,0,298,9,0
Marin,75,2023-11-10,2023-11-16,58,0,58,0,298,11,1
Marin,76,2023-11-17,2023-11-23,61,1,61,1,299,17,0
Marin,77,2023-11-24,2023-11-30,74,0,74,0,299,21,2
Marin,78,2023-12-01,2023-12-07,78,2,78,2,301,16,1
Marin,79,2023-12-08,2023-12-14,77,0,77,0,301,9,2
Marin,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,10,2
Marin,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,14,1
Marin,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,18,2
Marin,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,13,1
Marin,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,11,0
Marin,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,10,0
Marin,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,12,0
Marin,87,2024-02-02,2024-02-08,NA,NA,NA,NA,NA,6,0
Marin,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,8,3
Marin,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,12,1
Marin,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,11,0
Marin,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,13,2
Marin,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,4,1
Marin,93,2024-03-15,2024-03-21,NA,NA,NA,NA,NA,6,1
Mariposa,1,2022-06-10,2022-06-16,47,0,47,0,28,0,0
Mariposa,2,2022-06-17,2022-06-23,50,0,50,0,28,0,0
Mariposa,3,2022-06-24,2022-06-30,48,0,48,0,28,0,0
Mariposa,4,2022-07-01,2022-07-07,47,0,47,0,28,0,0
Mariposa,5,2022-07-08,2022-07-14,46,1,46,1,29,0,0
Mariposa,6,2022-07-15,2022-07-21,46,0,46,0,29,0,0
Mariposa,7,2022-07-22,2022-07-28,22,0,22,0,29,0,0
Mariposa,8,2022-07-29,2022-08-04,25,0,25,0,29,0,0
Mariposa,9,2022-08-05,2022-08-11,25,0,25,0,29,0,0
Mariposa,10,2022-08-12,2022-08-18,13,0,13,0,29,0,0
Mariposa,11,2022-08-19,2022-08-25,17,0,17,0,29,0,0
Mariposa,12,2022-08-26,2022-09-01,23,0,23,0,29,0,0
Mariposa,13,2022-09-02,2022-09-08,16,0,16,0,29,0,0
Mariposa,14,2022-09-09,2022-09-15,15,0,15,0,29,0,0
Mariposa,15,2022-09-16,2022-09-22,4,1,4,1,30,0,0
Mariposa,16,2022-09-23,2022-09-29,6,0,6,0,30,0,0
Mariposa,17,2022-09-30,2022-10-06,5,0,5,0,30,0,0
Mariposa,18,2022-10-07,2022-10-13,9,0,9,0,30,0,0
Mariposa,19,2022-10-14,2022-10-20,9,0,9,0,30,0,0
Mariposa,20,2022-10-21,2022-10-27,9,0,9,0,30,0,0
Mariposa,21,2022-10-28,2022-11-03,11,0,11,0,30,0,0
Mariposa,22,2022-11-04,2022-11-10,19,0,19,0,30,0,0
Mariposa,23,2022-11-11,2022-11-17,9,0,9,0,30,0,0
Mariposa,24,2022-11-18,2022-11-24,28,0,28,0,30,0,0
Mariposa,25,2022-11-25,2022-12-01,22,0,22,0,30,0,0
Mariposa,26,2022-12-02,2022-12-08,20,0,20,0,30,0,0
Mariposa,27,2022-12-09,2022-12-15,25,0,25,0,30,0,0
Mariposa,28,2022-12-16,2022-12-22,27,0,27,0,30,0,0
Mariposa,29,2022-12-23,2022-12-29,13,0,13,0,30,0,0
Mariposa,30,2022-12-30,2023-01-05,11,1,11,1,31,0,0
Mariposa,31,2023-01-06,2023-01-12,9,0,9,0,31,0,0
Mariposa,32,2023-01-13,2023-01-19,9,0,9,0,31,0,0
Mariposa,33,2023-01-20,2023-01-26,8,0,8,0,31,0,0
Mariposa,34,2023-01-27,2023-02-02,2,0,2,0,31,0,0
Mariposa,35,2023-02-03,2023-02-09,4,0,4,0,31,0,0
Mariposa,36,2023-02-10,2023-02-16,2,0,2,0,31,0,0
Mariposa,37,2023-02-17,2023-02-23,8,0,8,0,31,0,0
Mariposa,38,2023-02-24,2023-03-02,3,0,3,0,31,0,0
Mariposa,39,2023-03-03,2023-03-09,2,0,2,0,31,0,0
Mariposa,40,2023-03-10,2023-03-16,3,0,3,0,31,0,0
Mariposa,41,2023-03-17,2023-03-23,2,0,2,0,31,0,0
Mariposa,42,2023-03-24,2023-03-30,2,1,2,1,32,0,0
Mariposa,43,2023-03-31,2023-04-06,6,0,6,0,32,0,0
Mariposa,44,2023-04-07,2023-04-13,3,0,3,0,32,0,0
Mariposa,45,2023-04-14,2023-04-20,4,0,4,0,32,0,0
Mariposa,46,2023-04-21,2023-04-27,2,0,2,0,32,0,0
Mariposa,47,2023-04-28,2023-05-04,0,0,0,0,32,0,0
Mariposa,48,2023-05-05,2023-05-11,0,0,0,0,32,0,0
Mariposa,49,2023-05-12,2023-05-18,3,0,3,0,32,0,0
Mariposa,50,2023-05-19,2023-05-25,2,0,2,0,32,0,0
Mariposa,51,2023-05-26,2023-06-01,1,0,1,0,32,0,0
Mariposa,52,2023-06-02,2023-06-08,0,1,0,1,33,0,0
Mariposa,53,2023-06-09,2023-06-15,1,0,1,0,33,0,0
Mariposa,54,2023-06-16,2023-06-22,0,0,0,0,33,0,0
Mariposa,55,2023-06-23,2023-06-29,4,0,4,0,33,0,0
Mariposa,56,2023-06-30,2023-07-06,1,0,1,0,33,0,0
Mariposa,57,2023-07-07,2023-07-13,2,0,2,0,33,0,0
Mariposa,58,2023-07-14,2023-07-20,0,0,0,0,33,1,0
Mariposa,59,2023-07-21,2023-07-27,1,0,1,0,33,1,0
Mariposa,60,2023-07-28,2023-08-03,3,0,3,0,33,0,0
Mariposa,61,2023-08-04,2023-08-10,2,0,2,0,33,0,0
Mariposa,62,2023-08-11,2023-08-17,8,0,8,0,33,0,0
Mariposa,63,2023-08-18,2023-08-24,9,0,9,0,33,0,0
Mariposa,64,2023-08-25,2023-08-31,1,0,1,0,33,0,0
Mariposa,65,2023-09-01,2023-09-07,6,1,6,1,34,0,0
Mariposa,66,2023-09-08,2023-09-14,2,0,2,0,34,0,0
Mariposa,67,2023-09-15,2023-09-21,1,0,1,0,34,2,0
Mariposa,68,2023-09-22,2023-09-28,0,0,0,0,34,0,0
Mariposa,69,2023-09-29,2023-10-05,1,0,1,0,34,0,0
Mariposa,70,2023-10-06,2023-10-12,3,0,3,0,34,0,0
Mariposa,71,2023-10-13,2023-10-19,3,0,3,0,34,1,0
Mariposa,72,2023-10-20,2023-10-26,0,0,0,0,34,0,0
Mariposa,73,2023-10-27,2023-11-02,3,0,3,0,34,0,0
Mariposa,74,2023-11-03,2023-11-09,2,0,2,0,34,0,0
Mariposa,75,2023-11-10,2023-11-16,2,0,2,0,34,0,0
Mariposa,76,2023-11-17,2023-11-23,3,0,3,0,34,1,0
Mariposa,77,2023-11-24,2023-11-30,1,0,1,0,34,2,0
Mariposa,78,2023-12-01,2023-12-07,6,1,6,1,35,0,0
Mariposa,79,2023-12-08,2023-12-14,2,0,2,0,35,0,0
Mariposa,80,2023-12-15,2023-12-21,NA,NA,NA,NA,NA,0,0
Mariposa,81,2023-12-22,2023-12-28,NA,NA,NA,NA,NA,0,0
Mariposa,82,2023-12-29,2024-01-04,NA,NA,NA,NA,NA,0,0
Mariposa,83,2024-01-05,2024-01-11,NA,NA,NA,NA,NA,0,0
Mariposa,84,2024-01-12,2024-01-18,NA,NA,NA,NA,NA,0,0
Mariposa,85,2024-01-19,2024-01-25,NA,NA,NA,NA,NA,0,0
Mariposa,86,2024-01-26,2024-02-01,NA,NA,NA,NA,NA,0,0
Mariposa,87,2024-02-07,2024-02-08,NA,NA,NA,NA,NA,0,0
Mariposa,88,2024-02-09,2024-02-15,NA,NA,NA,NA,NA,0,0
Mariposa,89,2024-02-16,2024-02-22,NA,NA,NA,NA,NA,0,0
Mariposa,90,2024-02-23,2024-02-29,NA,NA,NA,NA,NA,0,0
Mariposa,91,2024-03-01,2024-03-07,NA,NA,NA,NA,NA,0,0
Mariposa,92,2024-03-08,2024-03-14,NA,NA,NA,NA,NA,0,0
Mariposa,93,2024-03-15,2024-03-18,NA,NA,NA,NA,NA,0,0
Mendocino,1,2022-06-10,2022-06-16,164,0,164,0,130,7,1
Mendocino,2,2022-06-17,2022-06-23,169,0,169,0,130,5,0
Mendocino,3,2022-06-24,2022-06-30,166,1,166,1,131,6,3
Mendocino,4,2022-07-01,2022-07-07,186,2,186,2,133,17,0
Mendocino,5,2022-07-08,2022-07-14,179,0,179,0,133,5,1
Mendocino,6,2022-07-15,2022-07-21,161,0,161,0,133,12,3
Mendocino,7,2022-07-22,2022-07-28,211,1,211,1,134,6,0
Mendocino,8,2022-07-29,2022-08-04,153,0,153,0,134,10,3
Mendocino,9,2022-08-05,2022-08-11,108,1,108,1,135,3,2
Mendocino,10,2022-08-12,2022-08-18,104,0,104,0,135,4,0
Mendocino,11,2022-08-19,2022-08-25,125,0,125,0,135,6,1
Mendocino,12,2022-08-26,2022-09-01,69,1,69,1,136,3,1
Mendocino,13,2022-09-02,2022-09-08,55,0,55,0,136,5,1
Mendocino,14,2022-09-09,2022-09-15,46,0,46,0,136,3,0
Mendocino,15,2022-09-16,2022-09-22,42,0,42,0,136,1,0
Mendocino,16,2022-09-23,2022-09-29,43,0,43,0,136,3,0
Mendocino,17,2022-09-30,2022-10-06,41,0,41,0,136,1,0
Mendocino,18,2022-10-07,2022-10-13,33,0,33,0,136,6,2
Mendocino,19,2022-10-14,2022-10-20,50,0,50,0,136,4,1
Mendocino,20,2022-10-21,2022-10-27,33,0,33,0,136,2,0
Mendocino,21,2022-10-28,2022-11-03,23,0,23,0,136,3,0
Mendocino,22,2022-11-04,2022-11-10,38,1,38,1,137,2,0
Mendocino,23,2022-11-11,2022-11-17,47,0,47,0,137,4,1
Mendocino,24,2022-11-18,2022-11-24,31,0,31,0,137,6,1
Mendocino,25,2022-11-25,2022-12-01,60,0,60,0,137,11,3
Mendocino,26,2022-12-02,2022-12-08,48,1,48,1,138,7,1
Mendocino,27,2022-12-09,2022-12-15,52,1,52,1,139,3,1
Mendocino,28,2022-12-16,2022-12-22,85,0,85,0,139,6,3
Mendocino,29,2022-12-23,2022-12-29,68,1,68,1,140,9,4
Mendocino,30,2022-12-30,2023-01-05,37,3,37,3,143,10,2
Mendocino,31,2023-01-06,2023-01-12,39,0,39,0,143,7,1
Mendocino,32,2023-01-13,2023-01-19,22,0,22,0,143,5,0
Mendocino,33,2023-01-20,2023-01-26,22,1,22,1,144,3,1
Mendocino,34,2023-01-27,2023-02-02,30,1,30,1,145,3,1
Mendocino,35,2023-02-03,2023-02-09,30,2,30,2,147,4,1
Mendocino,36,2023-02-10,2023-02-16,22,1,22,1,148,3,1
Mendocino,37,2023-02-17,2023-02-23,27,0,27,0,148,6,0
Mendocino,38,2023-02-24,2023-03-02,23,1,23,1,149,2,1
Mendocino,39,2023-03-03,2023-03-09,20,0,20,0,149,5,1
Mendocino,40,2023-03-10,2023-03-16,15,0,15,0,149,6,0
Mendocino,41,2023-03-17,2023-03-23,12,0,12,0,149,3,0
Mendocino,42,2023-03-24,2023-03-30,17,1,17,1,150,3,1
Mendocino,43,2023-03-31,2023-04-06,12,1,12,1,151,3,1
Mendocino,44,2023-04-07,2023-04-13,21,0,21,0,151,2,1
Mendocino,45,2023-04-14,2023-04-20,13,1,13,1,152,3,1
Mendocino,46,2023-04-21,2023-04-27,10,0,10,0,152,3,1
Mendocino,47,2023-04-28,2023-05-04,10,1,10,1,153,1,1
Mendocino,48,2023-05-05,2023-05-11,4,0,4,0,153,1,0
Mendocino,49,2023-05-12,2023-05-18,5,0,5,0,153,1,0
Mendocino,50,2023-05-19,2023-05-25,10,0,10,0,153,2,1
Mendocino,51,2023-05-26,2023-06-01,6,0,6,0,153,0,0
